OBJECTID,Geo_FIPS,Borough,HospitalDist,NursingHomeDist,PharmDist,SoupKitchDist,SubwayDist,parkRecDist,flagshipParkDist,SidewalkCount,meanSidewalkWidth,sdSidewalkWidth,deaths,cases,DeathDensity,SVI,SumUHVI,GorceryDist,hospitalDensity,supermarketDensity,soupKitchenDensity,pharmacyDensity,subwayDensity,nursingHomeDensity,parksDensity,NewParksDist,NewParksDensity,Shape_Length,Shape_Area,IDInt,CaseDensity
658,36081094700,QN,13522.08026,4417.522838,1068.818199,11777.93316,10395.38891,1149.711675,7083.534834,173,9.958381503,3.611464583,3.987533552,63.61065428,0.00178493,55.35,46.63636363636363,1362.229071542486,0,0.005899207666516,0,0.006902476015966,0,4.95730591369e-4,0.032256060703234,1244.2687043024655,0.028811300512065,8723.379002931295,2935620.814667237,658,0.02847388284691137
659,36047098200,BK,5185.106527,1310.913917,1089.12644,2934.349654,1449.141022,467.8319914,11437.98457,871,11.01836969,4.505359017,12.37667625,129.7503951,0.002793202,92.63,73.9090909090909,1229.0662101932387,1.8328045795e-5,0.008587849761049,0.003192280876517,0.008716905179123,0.005564404734676,0.002359117331382,0.052982356399298,863.2150743997009,0.049241250753403,8952.013164081687,3723765.687006147,659,0.029282418212593093
660,36047003000,BK,3567.536048,8434.450498,888.8959282,5695.600493,2106.577536,479.7233686,15954.69285,57,7.198245614,2.363524247,2.837362469,34.74080119,0.00173539,44.269999999999996,38.90909090909091,1120.7554696104025,9.11734028098e-4,0.007124920003116,0.002012445086924,0.01908111050725,0.008921518611411,0,0.03028304874897,1029.0355246001384,0.054945342242718,4715.150943721471,1174204.9197917695,660,0.02124819644648318
661,36081140300,QN,12984.03301,5190.887035,2827.536836,14844.68243,13515.05067,1113.899325,1113.899325,196,8.131632653,2.250383304,2.258635724,34.91205505,9.7439e-4,28.28,40.72727272727273,2507.4507257054915,0,0.003038499915205,0,0.003709901144783,0,3.5000896787e-5,0.163061796625455,1708.7187147114555,0.133889428029458,8235.135036257463,4116709.2085939813,661,0.015061283455565143
662,36081061302,QN,9692.41051,6563.23534,1915.568742,5410.568276,1872.291002,1540.168467,4693.729072,14,6.985714286,3.373164947,0,0,NA,NA,NA,2492.3674306995445,0,0.00337054942856,9.74816400534e-4,0.011052878411568,0.001931088308387,0,0.040380262769759,1668.130231668564,0.117168310013684,10370.460841675142,5511490.943786276,662,NaN
663,36081062300,QN,10951.42083,8396.97446,879.7633394,5730.124246,4069.864206,804.382515,2655.329531,94,8.704255319,2.945815873,2.882536163,50.81837485,0.0013514,23.419999999999998,58.18181818181818,2255.118548094692,0,0.002333551196248,3.69194629457e-4,0.011326352932623,3.04626767502e-4,0,0.062818321399391,908.6842727282296,0.17139265366963,5381.883643073492,1688804.2822716653,663,0.023824835841537738
664,36081062500,QN,9782.800068,8442.922719,777.6868404,4606.122912,3322.508592,184.5759045,3789.453915,119,9.662184874,3.167472167,3.730134284,65.75676469,0.001351498,39.42,46.09090909090909,1272.3925782140625,0,0.002731081011007,0.001751850583657,0.014131301315501,9.98475089935e-4,0,0.055083387664386,339.94467894090405,0.141768990084529,6042.809976250712,2137199.214379671,664,0.02382491474275362
665,36081074500,QN,2575.785179,1053.184649,826.3424764,1381.394918,3522.051086,345.6858339,1617.673678,221,11.53257919,6.647291119,11.14413658,103.6595572,0.002557755,90.02,66.72727272727273,1304.6372843686083,8.53494362673e-4,0.009609280686293,0.006195629073773,0.017603421450726,0.004726395665784,0.002559961518273,0.140271023847163,695.79172559997,0.072689771652222,6396.995600963032,1805456.9622092657,665,0.023791498095019507
666,36081101700,QN,10046.64615,2071.186722,982.7968513,18865.68158,11471.48605,463.9289109,12426.03919,1152,7.618402778,4.295417098,15.23630068,136.623031,0.00253263,35,59.90909090909091,3221.7635686701738,0,0.001034405767824,0,0.004526254539264,0,8.9937293645e-4,0.025754219408901,555.6252135152348,0.023815698966029,14076.427389202023,10682968.805829069,666,0.0227099453125
667,36081114100,QN,7178.169247,5162.892084,1590.990187,17848.56328,9862.508676,1231.270816,10166.82592,253,8.613438735,2.858539357,3.048153865,47.352715860000004,0.001197232,22.78,49.36363636363637,1495.9525058453032,0,0.002661169732973,3.4788439042e-5,0.008192726695496,0,9.0267977842e-5,0.027494451755451,1371.2672853099925,0.054574464861717,9904.913410985897,4816036.078928278,667,0.018598867187745484
668,36081045000,QN,1046.849955,787.4816758,850.74297550000006,3420.382905,2430.8871,995.254384,6541.633123,131,8.644274809,3.809626679,8.842162857,72.93071013,0.004031994,32.28,31.181818181818183,620.7624191048055,0.001942372046566,0.006431033601984,0.00772208844622,0.020351150073111,0.013741954074552,0.004100657301024,0.023538392347594,1275.5284836706144,0.01518241269514,5557.305854881946,1819154.1577216294,668,0.033256137770177836
669,36081077905,QN,2417.94036,2902.480211,623.6125381,5574.585497,3675.306603,1891.487514,4017.727973,579,7.635233161,6.549299501,6.491362637,81.84741789,0.002569819,64.23,39,638.7415105086579,8.93029708615e-4,0.00591697206255,0.002908377708601,0.015709552991514,0.003756397071161,0.002206669841793,0.040347781298416,2148.686172174864,0.025572226311152,8334.232728679644,2958848.763687393,669,0.03240198649643706
670,36081126700,QN,3069.193868,2828.952683,1895.157004,5770.893805,4040.217316,2362.690641,5606.786261,650,11.14984615,6.637857177,18.81239408,155.1733402,0.004031803,64.38000000000001,22.636363636363637,1240.0443806061683,0.001483867302974,0.004828965782912,0.001771358653583,0.011472879883109,0.004686025220453,0.002662198321724,0.037903085858984,2636.6511864427093,0.043713556109544,14754.876337456863,8500177.124320485,670,0.033256180925846555
671,36081121500,QN,5857.64853,6484.452722,2608.846569,12498.92506,9689.457955,663.5766906,8107.62164,275,9.778181818,4.892094431,7.391673246,95.72536033,0.001670057,59.88,52.63636363636363,2585.089402867208,6.876562958e-5,0.002018496110104,6.53948885917e-4,0.003827719762921,0,0,0.127422743649394,1016.3828657555957,0.36675057888031,13130.09721425497,6906260.8513879655,671,0.021627962117035698
672,36081122300,QN,6669.398543,4767.341112,1283.149982,10653.79522,9050.485211,825.4507878,6375.541183,290,8.396206897,3.607904542,5.22812399,77.28531116,0.001487799,34.9,46.18181818181818,1509.5254422083526,0,0.003510534169618,2.71066354496e-4,0.00652325686533,0,8.6751313196e-5,0.106927967142491,956.1754354012812,0.278357050958134,11300.01853900845,5271319.450457917,672,0.02199354330108139
673,36081134100,QN,7567.646482,6006.980026,1026.347741,10085.89194,8487.698846,1303.786784,4271.125956,359,8.222562674,4.01838903,5.327996857,78.76222915,0.001487852,48.22,42,1643.809365191091,0,0.004394909255612,0,0.0080778629762,0,6.544835775e-6,0.124493335783482,1446.615238917855,0.234320207134537,12584.186461824123,6340103.000441483,673,0.02199447895839151
674,36047036002,BK,3729.284898,2149.953946,407.2380165,7550.20121,491.1665597,431.4815794,27458.17466,51,11.10392157,3.116405672,16.42642094,135.5695179,0.003784018,89.19,78.72727272727273,589.387607904514,8.55441670865e-4,0.021195716690272,0.001246444609327,0.03434051014483,0.020574698224664,0.001084687770344,0.025608349591494,1234.5492998410755,0.024769205134362,3860.148355227207,924220.9318086681,674,0.0312300202487906
675,36047056100,BK,6939.198904,8311.412258,962.0221369,6563.160573,1591.66439,635.2102876,14570.74044,195,10.37333333,2.591303192,3.152781109,54.18998764,9.28928e-4,10.48,26.90909090909091,1076.6676951795412,0,0.005140496912645,0.001466498888719,0.01542161841644,0.015252036290864,0,0.03272749868532,671.6682115772003,0.027805105516953,8469.794703615597,3577947.731751059,675,0.015966407672362994
676,36005033201,BX,6098.392767,1936.534823,923.5741544,4961.574804,963.946971,482.0042144,482.0042144,109,12.93027523,6.296787902,17.24914209,204.1066905,0.003251488,93.67,64.27272727272727,628.1452559175497,0,0.004992021247745,0.001380990631878,0.019376221112907,0.011012688837945,0.002145067416131,0.219331800937653,1457.4092131003763,0.204140131672223,4758.788927272252,1224202.4766467512,676,0.03847439971724788
677,36081015200,QN,2806.904382,2387.889068,746.7766764,4780.61585,2762.717681,1545.574028,7581.554751,108,8.786111111,2.914240201,5.682369386,78.23117034,0.002015025,75.06,54.09090909090909,1026.5480313066043,7.1636372013e-4,0.007779437000863,0.002965106442571,0.016016866778955,0.007435007928871,9.44508530665e-4,0.016765738464892,1889.3385004447998,0.036585275911623,6784.121619002251,2073445.9300311347,677,0.027741549765957448
678,36081020600,QN,3211.54481,2949.146081,1311.779976,3660.911462,2215.430728,1240.025711,8540.959648,135,10.56814815,4.950360334,5.317954774,65.90753473,0.002656321,69.63000000000001,59.27272727272727,539.3986908049595,5.86249097978e-4,0.007606335217133,0.005240637401585,0.01476583785067,0.011580633872654,7.57057656301e-4,0.017326587345451,1525.946342614884,0.024511729925871,6813.674691374834,1626141.5803549122,678,0.03292084651848152
679,36081047200,QN,4184.983861,1331.484727,1361.620633,3420.530673,2254.512358,1554.303995,2704.417572,329,7.638905775,2.453358826,14.7561758,122.5295731,0.004019661,66.95,66.0909090909091,1249.8539205711295,2.06259027959e-4,0.006074898211019,0.001900852909603,0.012091031209344,0.015656799334101,0.002661230281228,0.068473172187805,1737.3969894677416,0.085308206400701,10370.611381724773,5532951.503794576,679,0.033377709915554346
680,36047093200,BK,7817.627511,7853.480163,1183.692035,2046.394079,5289.455591,1046.923457,11090.22584,111,11.42432432,4.373706899,3.353234418,34.37950674,0.002941434,39.61,59.90909090909091,1745.5052632999007,0,0.003433332493943,0.005312516695509,0.009783710973958,2.70085036027e-4,0,0.021197182064255,1097.7366842775498,0.022021939578865,6930.881117517382,3019000.007875424,680,0.030157462052631576
681,36081059000,QN,16070.71581,1907.03933,1635.633223,8244.010849,13630.8495,1159.790852,10675.75207,89,6.596629213,2.343290685,3.702134866,55.77491945,0.002281044,34.46,65.72727272727273,2538.829902125572,0,0.001020761897962,0.002109956229106,0.006329207040835,0,0.001115183942602,0.004933696996886,1284.5201008034232,0.00480319437338,5991.951230220161,1702017.0676759784,681,0.03436532313616759
682,36081004700,QN,3716.664288,4492.936248,631.3373938,6257.400269,1672.481804,784.8646311,10390.97566,213,14.40328638,8.594702103,5.682017187,84.50709198,0.001518038,80.39,63.09090909090909,658.9485650819096,3.74392226149e-4,0.00981318567776,0.003654002182884,0.022193225721518,0.018623370095156,1.35784535132e-4,0.032062530517578,1113.7862162744605,0.033224672311917,5564.480669397329,1928980.6420026168,682,0.022577368950040075
683,36047090800,BK,6357.36149,2579.036771,600.6681194,1635.642294,1122.205492,0,5194.897755,304,14.23881579,6.572083668,21.55662874,199.4963826,0.00310659,96.27,73,796.1627242387716,3.2728671e-8,0.007758936961181,0.015918710424254,0.025620970875025,0.021081681052844,8.35054071407e-4,0.040911111980677,24.18937309501216,0.040462220230928,7555.77808264135,3194827.4467400447,683,0.028750019109381755
684,36085011402,SI,5398.341043,6495.353141,1446.000034,17009.07686,24284.60583,1712.125947,7354.651649,265,7.181132075,2.897690865,5.570028565,113.0782908,0.001593258,29.459999999999997,50.18181818181818,2155.242074156765,3.4510126681e-5,0.001819808375634,0,0.007579845259897,0.007991839361449,0,0.071195879521278,1856.766367354107,0.077024008457859,10355.21437167261,6228603.970704134,684,0.032345048855835244
685,36047111800,BK,11280.6683,2382.031021,921.7895643,2563.401864,2357.674377,1052.636893,6079.71654,133,9.518796992,3.339754808,8.314314988,93.80932289,0.002492301,79.05,66.45454545454545,1723.948914905679,0,0.008433535828122,0.00744678060125,0.013792652370674,0.011756027649556,0.00161513770997,0.057465225990329,1344.0824506713002,0.056484366101878,5292.340112907678,1745783.8270658539,685,0.0281203006264988
686,36081091900,QN,11517.31544,1022.601811,1694.435863,8549.17456,7760.257131,1328.640612,4660.421051,259,9.379150579,2.579741749,18.02480023,153.4867014,0.00327545,72.57000000000001,64.54545454545455,1559.9846978773562,0,0.005781712657255,0,0.00453237484261,0,0.003745241944368,0.035298613654006,1469.0952758099831,0.076754992827773,17603.748999037118,4909354.015229537,686,0.02789145945847719
687,36081092500,QN,12740.33727,2755.047183,442.8007694,10163.97191,9282.407038,319.1378843,6496.550124,316,11.35126582,3.68130821,7.007635199,111.7884663,0.00178493,74.15,40.45454545454545,269.5457497916093,0,0.007147591561079,0,0.006898105889559,0,0.002026036847383,0.029569458748613,447.4587567803936,0.034138424721147,7714.748302977996,3362669.2556337994,687,0.02847388341823739
688,36047076600,BK,6546.876211,2568.278379,1321.197502,4092.541553,1774.401018,726.2045883,7710.920665,41,10.10243902,3.379533089,5.747538779,80.27552946,0.002505466,88.98,50.90909090909091,1736.2464626414403,0,0.004383744982382,0.003834792645648,0.026745990539591,0.013867797330022,9.97030467261e-4,0.013760555768386,786.4470658888408,0.011923387957116,4504.297070763804,887368.9226693203,688,0.03499369200523104
689,36061012000,MN,2385.170105,2894.470439,530.4647849,1790.297491,507.5168426,1549.817519,1549.817519,138,9.999275362,2.946518331,3.481769484,46.41258019,0.001139322,18.759999999999998,45.36363636363637,809.1689350681645,0.003703359447952,0.008103822624045,0.00635619867327,0.036544146814517,0.056305380804198,0.001219423695667,0.178231056247439,1788.4034495458782,0.174529083073139,5693.865386730541,1862415.4424133084,689,0.015187362627617801
690,36061012800,MN,942.0912668,1779.472609,861.4704166,1697.287998,934.2548557,1560.010206,1560.010206,189,13.03174603,4.501896482,8.179651683,87.36367754,0.001439319,20.29,45.72727272727273,572.140811057874,0.003591234226608,0.010756323114038,0.00606767155437,0.036267757415771,0.039997569388813,0.001927031618026,0.245201134019428,2381.9274831728644,0.236897053463118,5818.320510480671,1924402.6572364205,690,0.015372809702621854
691,36047040300,BK,7577.355552,4028.19901,582.816631,2127.65019,841.0569828,719.5761621,3864.203613,110,11.68,3.505900662,8.734497841,98.87115379,0.002368999,84.92,48.81818181818182,1377.6879230962868,0,0.005016466893721,0.011122737429105,0.011952671455219,0.017720516421832,2.94068589028e-4,0.048328422009945,898.5503811930445,0.046717482722468,6937.017865122646,2208071.8947749003,691,0.02681615237049091
692,36047052700,BK,4523.604413,3189.367942,665.9822523,3211.299915,553.3184244,719.5627879,13814.45868,224,12.025,4.784251069,8.768507792,163.7387067,0.001356304,87.03,23.636363636363637,433.81718642077567,2.47136774078e-4,0.012028960821529,0.0067338172812010004,0.027866400157412,0.035495025338605,5.82018834393e-4,0.043854353949428,768.3821863001505,0.037743649844612,6448.607566708328,2045672.6423278663,692,0.02532694612529002
693,36047052900,BK,4101.940032,2253.717077,839.7137178,3286.241851,466.2039748,905.5954978,12869.05514,192,13.771875,5.242630392,5.205713727,93.12301618,0.001399009,73.2,48,541.9380449528605,4.76793009113e-4,0.010096363839693,0.006504373450298,0.027669937117025,0.031410395400599,9.7600351728e-4,0.044249647762626,975.1471957938413,0.038015828600952,6118.983997133354,1882580.9229998714,693,0.025026341354474603
694,36081045600,QN,1304.168776,2150.696426,2055.171469,4004.998768,2211.983622,1614.725918,6045.768681,116,7.417241379,1.986137867,5.330296916,43.96461952,0.004031995,73.38,33.45454545454545,2008.391540893268,0.001951128177877,0.006341947863499,0.00321251144799,0.016605138933907,0.017369451666517,0.002795859805441,0.029867425294859,1896.0505916587658,0.023003557231277,7547.459986918087,1696420.2221518182,694,0.03325614184568835
695,36005021100,BX,3631.302359,1086.500243,654.7374209,2037.292608,1587.080683,456.987846,6462.123748,179,10.05083799,3.654524189,11.8902319,195.7880462,0.002314175,98.36,64.36363636363636,449.6491297707044,4.21231306973e-4,0.012436045892537,0.008126125360529,0.031984605640173,0.022342977424463,0.002635116106831,0.116747281203667,526.0982347891845,0.119152009487152,6510.599626396077,1659664.6370102623,695,0.03810588676527832
696,36081050500,QN,3658.325811,1216.585453,1400.672454,7009.392173,2074.665603,1133.739226,8099.829553,80,7.81125,2.85781158,4.033320638,40.71577764,0.0026853,31.91,33.09090909090909,1758.3176722891335,3.97903326666e-4,0.006982201128267,0.001969107985497,0.02021297859028,0.010728237405419,0.001374514284544,0.029079160839319,1384.0503211231025,0.028071462487181,4512.758462052805,1224020.3340776903,696,0.027107708149134487
697,36005022800,BX,4571.138525,1536.663258,373.9767782,5888.719709,898.7184263,1525.977412,1525.977412,126,9.43015873,3.255672461,14.77606011,210.4590183,0.002423894,88.26,52.36363636363637,651.9874841109848,1.86103094165e-4,0.005484802389724,0.002144963926791,0.018210435700085,0.011014919883261,0.002017025680592,0.179544379313787,2460.978045839415,0.207266812523206,6509.690546705589,1851825.772545744,697,0.03452411717519685
698,36005023000,BX,5563.504235,3171.667954,1344.998313,4242.79361,673.9719719,829.2812476,829.2812476,156,12.96410256,5.99048653,6.864468431,97.7722936,0.002423894,88.28,55.18181818181818,826.455529291932,8.408786276e-6,0.005417130820985,0.002785137455378,0.015580136062843,0.009959610977343,6.27736531897e-4,0.184698009065219,1519.784228277102,0.23819209422384,6477.910710412593,1717988.9758824625,698,0.03452411497175141
699,36005027700,BX,3708.985135,1128.254284,919.9897656,6119.750969,969.0105957,517.1859099,3015.309047,183,10.32185792,4.495182139,15.92226068,173.9824564,0.003260754,95.56,53.09090909090909,791.9573619204535,3.73604717121e-4,0.011154795531183,7.62764723428e-4,0.021070750895888,0.013396867085248,0.004277813597582,0.170581452548504,689.0665423261978,0.231954254209995,7024.706278391074,1831494.544735187,699,0.03563023886954741
700,36005027300,BX,2724.148621,1256.591595,567.914117,4571.049989,1861.022577,492.8281261,4738.177527,166,14.15301205,6.833932048,25.06867618,298.3890922,0.00317526,99.71,56.81818181818182,608.4932648286683,7.47384015995e-4,0.011112913696302,0.00157312599913,0.021439569277896,0.015619447338395,0.004499161208514,0.140080269426107,700.7513279179345,0.143780074185795,7643.86783922525,2120762.728279889,700,0.037794691855604814
701,36005042000,BX,434.7309598,3041.889106,351.1289709,1025.899108,689.8611936,516.6270385,4028.005937,101,9.597029703,3.309061965,9.146552928,141.1902359,0.002407621,96.24000000000001,73.81818181818181,358.68134623350335,0.001450380260524,0.008406439408039,0.009833002729075,0.013033267110586,0.009000808266657,9.95356997009e-4,0.103063753673009,637.9722098540991,0.047967118521531,5084.222790866235,1615128.6650537222,701,0.03716510552777047
702,36005040800,BX,1441.485687,1758.373931,957.5458316,1297.124562,746.2261992,736.9783754,4633.456547,80,8.11375,2.846305344,11.063888,170.774991,0.00240781,91.03999999999999,56.36363636363637,1071.6306600434323,0.00127047309652,0.008229649082447,0.011525209248066,0.011981553553293,0.009553799778223,0.001544594089501,0.113273318111897,948.530443088881,0.066393184661865,5059.690089220699,1324406.337350699,702,0.03716539521218716
703,36005021302,BX,2606.842735,1464.345637,995.5812367,3279.671376,1311.471848,575.2407334,6002.697153,113,12.0079646,4.971744118,13.9776207,230.1595887,0.002314176,96.58,69.72727272727273,1310.3719055849467,8.45430011395e-4,0.011042332625948,0.007009628627981,0.030358195770532,0.022286365074771,0.001867929856027,0.116405879812581,632.6101339761254,0.113484354068836,5671.119559315879,1869290.1193222005,703,0.038105892168874174
704,36047025700,BK,1861.158088,2761.911851,1225.300265,941.7794149,1078.455643,36.26643239,10864.51289,110,12.97818182,4.252411767,3.811789613,47.65966626,0.001784546,76.27000000000001,26.727272727272727,1744.1107551309701,0.002521550253732,0.008715199971838,0.014205275918357,0.027794701712472,0.023027676856145,6.89263368258e-4,0.034716085996479,155.94729718927724,0.028735770145431,6440.912734290067,1949087.306198091,704,0.022312577837078653
705,36081157101,QN,6380.645307,3817.478441,1532.285685,20450.67717,20137.24411,1902.328678,4629.437395,913,8.044249726,3.254967915,13.62239138,220.677385,0.001610593,33.17,44.54545454545455,1343.9159666620803,1.2039214513e-5,0.00817222781056,1.24070572e-7,0.007917721590705,0,3.34658922053e-4,0.050013038245114,1999.3535323214392,0.088840576992543,16809.567998889503,13381456.082183,705,0.026090965358240716
706,36005026701,BX,3556.420912,490.0550497,300.3849475,2850.58173,1261.910925,634.2303642,5076.719507,66,12.0030303,4.353388413,12.59283402,181.9274472,0.002972111,88.86,40.45454545454545,424.76945277172604,4.51691565104e-4,0.010199839249253,0.005685423500836,0.02896286547184,0.023403168655932,0.004352750140242,0.12345714867115,1257.4874258665457,0.087369732558727,3658.6432566626054,742760.7872788812,706,0.04293779730941704
707,36081063301,QN,10965.12545,8195.258927,805.8762021,6694.241306,4869.451439,287.2746819,1706.4427,86,9.701162791,3.565999379,2.1584270229999998,38.04845194,0.001351551,16.2,49.36363636363637,2423.531327354221,0,0.002110588286693,2.1355542723e-5,0.008660664161046,9.3969175699e-5,0,0.069903283069531,439.13796921162475,0.204469407598178,5567.508597404095,1450127.3033302564,707,0.02382495425172198
708,36081063302,QN,10200.29176,7422.013708,1016.754936,7629.407787,5263.820315,929.2739161,1193.318116,76,9.953947368,3.51296421,1.930897887,34.04548428,0.001351223,7.340000000000001,63.18181818181818,2134.698782867413,0,0.001999455527402,0,0.006446000747383,2.9655881365e-5,0,0.080462264517943,1077.8501377581524,0.222538435033389,6443.1896434933515,1493062.5399885029,708,0.02382469158852344
709,36005024400,BX,3238.502287,2472.084464,558.3812785,4384.399936,3080.024162,997.9373277,3276.160796,108,10.29722222,4.810006282,5.519207836,78.61141972,0.002423895,71.76,55.09090909090909,910.3452035304201,0.001609070451065,0.008861815964337,0.00176777559266,0.018559531308711,0.003816029755399,0.001250440687207,0.09942122229508,1133.1250093765725,0.14962100237608,6484.404435806988,1892754.1297788036,709,0.034524119332454986
710,36081085500,QN,2713.452528,950.8705248,526.5815976,9830.269539,1772.046521,473.5995501,3768.49546,66,13.62272727,3.635076783,20.03645255,153.7229848,0.002888762,72.32,48.18181818181818,1384.0955816510025,9.35952722405e-4,0.017142506626745,0.006065607691805,0.051789361983538,0.012179632515957,0.006321116893863,0.115654313315948,618.655950989112,0.247619000573953,4829.548130168371,1405499.8598002584,710,0.022163060092272206
711,36081086300,QN,2432.280322,856.4260981,1208.079705,10931.52281,2860.21905,1332.921008,4900.438317,77,9.194805195,5.002496643,23.12904744,152.516534,0.003579794,69.88,47.72727272727273,1286.2248044328971,8.96582995275e-4,0.015207904018462,0.005294998642057,0.039841278642416,0.008279518556914,0.006848389083253,0.089844568499497,1558.238888151062,0.212080061435699,5057.531829626504,1551084.2813893573,711,0.023605716452561525
712,36081086500,QN,3737.847319,844.8492917,591.1463506,9627.256699,1754.600019,31.42401943,4453.451611,82,13.29878049,5.040392252,24.05427299,121.0705103,0.005476838,77.24,63.63636363636363,617.0501366283975,3.76370702205e-4,0.018654519692063,0.004313220835424,0.049534516142947,0.011975998191961,0.00758008658886,0.091375857591629,179.36821089598803,0.191335116823514,5149.178577206971,1685034.0151265278,712,0.027566145332422586
713,36081116300,QN,3612.846308,562.8568053,652.939234,11386.72942,3536.769433,1272.854211,6019.018845,136,10.10882353,4.460899603,44.15652855,240.7789167,0.004793891,87.88,63.63636363636363,667.0681688037282,5.76783482554e-4,0.014228752983565,0.003591815164934,0.031806663017381,0.005635283706296,0.00685137996657,0.06859616893861,1686.588744628451,0.165040257302198,8496.80352026512,2707156.438288913,713,0.026140366594289435
714,36081104700,QN,7158.822926,2588.156884,941.400366,12645.11503,6155.511519,275.1320951,7139.572499,571,8.595096322,3.57526254,31.19295392,175.4211874,0.004668206,80.97999999999999,62.09090909090909,1114.8600702083177,0,0.007469849421107,7.617871987e-5,0.007249306210063,1.67587626707e-4,0.002948530884597,0.02862081906813,510.7160603179538,0.034284671165926,13160.641186899005,9061045.314620018,714,0.026252796677641427
715,36081115900,QN,4997.913057,1359.516726,1406.543094,11489.98229,4177.060396,1460.751413,6125.213462,129,9.611627907,2.599027099,22.43860588,112.938498,0.005476838,77.03,52,1445.9489958008521,4.8630113676e-5,0.013127087748476,0.001154913878833,0.021468167060188,0.002862988350639,0.006085380745519,0.044264869232263,1890.2590239573087,0.082317142532422,7333.570329383028,3326142.8698730473,715,0.027566145472296803
716,36005036300,BX,3881.876031,3881.876031,156.7877009,1465.175024,1758.270903,284.4030081,903.4530839,388,12.07706186,5.272361226,17.29540524,258.9029747,0.002235993,98.71,66.9090909090909,512.5374102708441,3.47064195618e-4,0.005132875922653,0.00825278282476,0.022217981103394,0.010284514244025,3.47064195618e-4,0.210957699765762,443.840663040938,0.279870076311959,6415.3962832300895,2382766.1871154555,716,0.03347161922430511
717,36005022703,BX,231.6405598,1974.395129,544.4089735,2594.097307,700.8405994,446.6223694,3609.597699,72,16.12777778,6.2770591080000004,4.438112732,60.46658618,0.002556517,91.60000000000001,35.90909090909091,2206.520961213692,0.001506375381723,0.00773687614128,0.012139244936407,0.029809809600314,0.02671710588038,0.001468105940148,0.105837158858776,518.2811953311806,0.10144404321909,2816.8695322148437,456337.4845457655,717,0.034830982822580646
718,36005022702,BX,741.3448379,2641.410604,565.133081,2728.899477,379.988686,92.7340343,4404.219074,52,14.03461538,4.793004895,3.742165428,61.61341811,0.002314264,92.25999999999999,56.18181818181818,1593.2339789726316,0.001434889622033,0.008787658065557,0.01032601390034,0.029954819940031,0.027278728783131,0.001408777316101,0.107660632580519,223.09339070381455,0.101894699037075,3934.0931564663215,557878.3346924953,718,0.038103536246134814
719,36085017009,SI,9742.534567,21162.37986,3577.030372,37056.48914,51623.29611,1708.29948,8631.824207,437,7.786956522,2.458777411,4.009969539,121.4545011,8.72112e-4,14.81,55.90909090909091,3727.8589297939097,0,4.77272704618e-4,0,0.001746362266915,0.001796576358965,0,0.15687840172778,1607.1316684354692,0.145542208915171,14139.253072624988,11566024.366399415,719,0.02641463703784254
720,36081035700,QN,9303.601839,530.8972409,2229.897459,2456.31824,6874.711083,651.464164,5996.286152,368,8.802445652,3.097950364,21.73647484,213.1846571,0.005516872,90.73,68.81818181818181,1971.2555152436114,0,0.004433137530993,0.002876123027818,0.002839218812629,0,0.001358490893229,0.017517871378611,881.6456470329318,0.056405382153268,10982.172946229224,6503535.003969532,720,0.05410778098984772
721,36061015001,MN,2331.714866,2281.212275,1039.068208,1811.78498,1054.868495,547.6563799,547.6563799,38,11.11315789,3.475487215,1.607070205,27.88739473,7.55913e-4,13.44,42.36363636363637,634.2105973973289,0.001429057951706,0.009911308530718,0.003795476242279,0.029172931797802,0.031954532489181,9.72620948839e-4,0.33115166425705,1920.3058138292586,0.313675105571747,3124.3931617565,556354.3758505536,721,0.013117307022577612
722,36005009800,BX,5556.251962,1901.052524,1522.171063,5023.380598,3244.604555,606.2452154,4301.828223,229,9.655021834,4.369575196,11.60193551,185.7070326,0.002405045,84.67,48.90909090909091,1988.3562220632434,5.442367348e-6,0.007164492229508,4.18463397078e-4,0.014932437545874,0.001706529392818,0.002333533188159,0.083162560720335,851.2512338827983,0.084221646867015,10244.286523409653,5559622.291798073,722,0.038496482711442785
723,36081009600,QN,8679.980346,8143.301449,1168.027837,11071.70843,1245.238174,1517.035348,7616.98088,108,10.93518519,4.160951428,6.85805047,113.061783,0.001838619,62.99,38.90909090909091,1062.218866703193,0,0.008854595633845,0.002073729022716,0.016560388728976,0.014393187541929,0,0.021754109197193,1602.8498315928766,0.045568638170759,6574.857060024671,2222233.8495281944,723,0.03031146997319035
724,36081004500,QN,2838.529549,3211.731501,864.6801839,5524.905748,2471.645131,600.8956709,9487.305743,315,10.96888889,5.77963014,5.24634043,78.02739039,0.001518038,44.83,58.45454545454545,1001.8354387220592,7.26132123317e-4,0.008704589959234,0.003376256622788,0.020903191901743,0.007510934050919,9.97308285959e-4,0.047438109500541,728.5564315568603,0.045968064003521,7941.411952632211,2375492.1482883245,724,0.022577369904513887
725,36081005300,QN,2487.512713,4016.025508,610.61563,7430.908455,529.4889117,1849.606775,10444.73723,125,11.6,4.156863737,7.174249383,106.7006545,0.001518038,34,28.727272727272727,592.5038923247682,6.59003218364e-4,0.012540618223803,0.00297428543369,0.0270918362907,0.019700118857953,2.47569616908e-4,0.033496276165048,2141.374334927417,0.032984759924667,8537.628224052656,2111785.6532870336,725,0.022577370820990265
