OBJECTID,IDINT,NID,WEIGHT
3143,1139,166,0.166666666666667
3144,1139,248,0.166666666666667
3145,1139,852,0.166666666666667
3146,1139,1141,0.166666666666667
3147,1139,1192,0.166666666666667
3148,1139,1193,0.166666666666667
3149,111,65,0.166666666666667
3150,111,112,0.166666666666667
3151,111,1011,0.166666666666667
3152,111,1012,0.166666666666667
3153,111,1113,0.166666666666667
3154,111,1826,0.166666666666667
3155,1141,248,0.166666666666667
3156,1141,254,0.166666666666667
3157,1141,809,0.166666666666667
3158,1141,1139,0.166666666666667
3159,1141,1140,0.166666666666667
3160,1141,1193,0.166666666666667
3161,249,112,0.200000000000000
3162,249,250,0.200000000000000
3163,249,809,0.200000000000000
3164,249,1047,0.200000000000000
3165,249,1826,0.200000000000000
3166,1159,246,0.200000000000000
3167,1159,247,0.200000000000000
3168,1159,1144,0.200000000000000
3169,1159,1158,0.200000000000000
3170,1159,1226,0.200000000000000
3171,254,247,0.142857142857143
3172,254,253,0.142857142857143
3173,254,1140,0.142857142857143
3174,254,1141,0.142857142857143
3175,254,1158,0.142857142857143
3176,254,1193,0.142857142857143
3177,254,1436,0.142857142857143
3178,1158,246,0.125000000000000
3179,1158,247,0.125000000000000
3180,1158,254,0.125000000000000
3181,1158,645,0.125000000000000
3182,1158,1144,0.125000000000000
3183,1158,1159,0.125000000000000
3184,1158,1193,0.125000000000000
3185,1158,1436,0.125000000000000
3186,1226,245,0.142857142857143
3187,1226,246,0.142857142857143
3188,1226,1143,0.142857142857143
3189,1226,1144,0.142857142857143
3190,1226,1159,0.142857142857143
3191,1226,1225,0.142857142857143
3192,1226,1608,0.142857142857143
3193,1608,245,0.166666666666667
3194,1608,1143,0.166666666666667
3195,1608,1154,0.166666666666667
3196,1608,1225,0.166666666666667
3197,1608,1226,0.166666666666667
3198,1608,1873,0.166666666666667
3199,1144,255,0.166666666666667
3200,1144,645,0.166666666666667
3201,1144,1143,0.166666666666667
3202,1144,1158,0.166666666666667
3203,1144,1159,0.166666666666667
3204,1144,1226,0.166666666666667
3205,1436,253,0.142857142857143
3206,1436,254,0.142857142857143
3207,1436,645,0.142857142857143
3208,1436,1158,0.142857142857143
3209,1436,1374,0.142857142857143
3210,1436,1437,0.142857142857143
3211,1436,1438,0.142857142857143
3212,245,1143,0.200000000000000
3213,245,1154,0.200000000000000
3214,245,1155,0.200000000000000
3215,245,1226,0.200000000000000
3216,245,1608,0.200000000000000
3217,645,255,0.125000000000000
3218,645,257,0.125000000000000
3219,645,261,0.125000000000000
3220,645,644,0.125000000000000
3221,645,1144,0.125000000000000
3222,645,1158,0.125000000000000
3223,645,1436,0.125000000000000
3224,645,1438,0.125000000000000
3225,255,644,0.250000000000000
3226,255,645,0.250000000000000
3227,255,1143,0.250000000000000
3228,255,1144,0.250000000000000
3229,1143,245,0.125000000000000
3230,1143,255,0.125000000000000
3231,1143,256,0.125000000000000
3232,1143,644,0.125000000000000
3233,1143,1144,0.125000000000000
3234,1143,1155,0.125000000000000
3235,1143,1226,0.125000000000000
3236,1143,1608,0.125000000000000
3237,1155,245,0.200000000000000
3238,1155,256,0.200000000000000
3239,1155,1143,0.200000000000000
3240,1155,1154,0.200000000000000
3241,1155,1568,0.200000000000000
3242,1437,252,0.166666666666667
3243,1437,1350,0.166666666666667
3244,1437,1374,0.166666666666667
3245,1437,1436,0.166666666666667
3246,1437,1438,0.166666666666667
3247,1437,1439,0.166666666666667
3248,644,255,0.166666666666667
3249,644,256,0.166666666666667
3250,644,257,0.166666666666667
3251,644,261,0.166666666666667
3252,644,645,0.166666666666667
3253,644,1143,0.166666666666667
3254,1438,261,0.200000000000000
3255,1438,645,0.200000000000000
3256,1438,1436,0.200000000000000
3257,1438,1437,0.200000000000000
3258,1438,1439,0.200000000000000
3259,257,256,0.166666666666667
3260,257,258,0.166666666666667
3261,257,261,0.166666666666667
3262,257,644,0.166666666666667
3263,257,645,0.166666666666667
3264,257,680,0.166666666666667
3265,256,257,0.142857142857143
3266,256,258,0.142857142857143
3267,256,644,0.142857142857143
3268,256,680,0.142857142857143
3269,256,1143,0.142857142857143
3270,256,1155,0.142857142857143
3271,256,1568,0.142857142857143
3272,1568,230,0.111111111111111
3273,1568,231,0.111111111111111
3274,1568,256,0.111111111111111
3275,1568,680,0.111111111111111
3276,1568,863,0.111111111111111
3277,1568,1154,0.111111111111111
3278,1568,1155,0.111111111111111
3279,1568,1356,0.111111111111111
3280,1568,1569,0.111111111111111
3281,1439,260,0.125000000000000
3282,1439,261,0.125000000000000
3283,1439,262,0.125000000000000
3284,1439,265,0.125000000000000
3285,1439,266,0.125000000000000
3286,1439,1350,0.125000000000000
3287,1439,1437,0.125000000000000
3288,1439,1438,0.125000000000000
3289,261,257,0.111111111111111
3290,261,258,0.111111111111111
3291,261,259,0.111111111111111
3292,261,260,0.111111111111111
3293,261,262,0.111111111111111
3294,261,644,0.111111111111111
3295,261,645,0.111111111111111
3296,261,1438,0.111111111111111
3297,261,1439,0.111111111111111
3298,258,256,0.166666666666667
3299,258,257,0.166666666666667
3300,258,259,0.166666666666667
3301,258,260,0.166666666666667
3302,258,261,0.166666666666667
3303,258,680,0.166666666666667
3304,680,256,0.142857142857143
3305,680,257,0.142857142857143
3306,680,258,0.142857142857143
3307,680,259,0.142857142857143
3308,680,1356,0.142857142857143
3309,680,1568,0.142857142857143
3310,680,1609,0.142857142857143
3311,262,260,0.142857142857143
3312,262,261,0.142857142857143
3313,262,264,0.142857142857143
3314,262,265,0.142857142857143
3315,262,858,0.142857142857143
3316,262,1439,0.142857142857143
3317,262,1478,0.142857142857143
3318,260,258,0.142857142857143
3319,260,259,0.142857142857143
3320,260,261,0.142857142857143
3321,260,262,0.142857142857143
3322,260,858,0.142857142857143
3323,260,1439,0.142857142857143
3324,260,1478,0.142857142857143
3325,259,258,0.166666666666667
3326,259,260,0.166666666666667
3327,259,261,0.166666666666667
3328,259,680,0.166666666666667
3329,259,858,0.166666666666667
3330,259,1609,0.166666666666667
3331,1356,680,0.200000000000000
3332,1356,863,0.200000000000000
3333,1356,1357,0.200000000000000
3334,1356,1568,0.200000000000000
3335,1356,1609,0.200000000000000
3336,1478,260,0.166666666666667
3337,1478,262,0.166666666666667
3338,1478,263,0.166666666666667
3339,1478,264,0.166666666666667
3340,1478,858,0.166666666666667
3341,1478,1477,0.166666666666667
3342,863,230,0.125000000000000
3343,863,862,0.125000000000000
3344,863,1356,0.125000000000000
3345,863,1357,0.125000000000000
3346,863,1568,0.125000000000000
3347,863,1610,0.125000000000000
3348,863,1868,0.125000000000000
3349,863,1869,0.125000000000000
3350,858,259,0.125000000000000
3351,858,260,0.125000000000000
3352,858,262,0.125000000000000
3353,858,857,0.125000000000000
3354,858,1238,0.125000000000000
3355,858,1477,0.125000000000000
3356,858,1478,0.125000000000000
3357,858,1609,0.125000000000000
3358,1609,259,0.142857142857143
3359,1609,680,0.142857142857143
3360,1609,858,0.142857142857143
3361,1609,1238,0.142857142857143
3362,1609,1356,0.142857142857143
3363,1609,1357,0.142857142857143
3364,1609,1610,0.142857142857143
3365,809,248,0.166666666666667
3366,809,249,0.166666666666667
3367,809,250,0.166666666666667
3368,809,1047,0.166666666666667
3369,809,1140,0.166666666666667
3370,809,1141,0.166666666666667
3371,1140,250,0.166666666666667
3372,1140,253,0.166666666666667
3373,1140,254,0.166666666666667
3374,1140,809,0.166666666666667
3375,1140,1141,0.166666666666667
3376,1140,1193,0.166666666666667
3377,250,112,0.111111111111111
3378,250,249,0.111111111111111
3379,250,251,0.111111111111111
3380,250,253,0.111111111111111
3381,250,809,0.111111111111111
3382,250,1140,0.111111111111111
3383,250,1374,0.111111111111111
3384,250,1472,0.111111111111111
3385,250,1473,0.111111111111111
3386,253,250,0.166666666666667
3387,253,254,0.166666666666667
3388,253,1140,0.166666666666667
3389,253,1374,0.166666666666667
3390,253,1436,0.166666666666667
3391,253,1472,0.166666666666667
3392,1473,250,0.250000000000000
3393,1473,251,0.250000000000000
3394,1473,1351,0.250000000000000
3395,1473,1472,0.250000000000000
3396,1374,250,0.166666666666667
3397,1374,252,0.166666666666667
3398,1374,253,0.166666666666667
3399,1374,1436,0.166666666666667
3400,1374,1437,0.166666666666667
3401,1374,1472,0.166666666666667
3402,252,1350,0.250000000000000
3403,252,1374,0.250000000000000
3404,252,1437,0.250000000000000
3405,252,1472,0.250000000000000
3406,1472,250,0.090909090909091
3407,1472,252,0.090909090909091
3408,1472,253,0.090909090909091
3409,1472,265,0.090909090909091
3410,1472,266,0.090909090909091
3411,1472,267,0.090909090909091
3412,1472,1160,0.090909090909091
3413,1472,1350,0.090909090909091
3414,1472,1351,0.090909090909091
3415,1472,1374,0.090909090909091
3416,1472,1473,0.090909090909091
3417,1351,113,0.166666666666667
3418,1351,251,0.166666666666667
3419,1351,1160,0.166666666666667
3420,1351,1412,0.166666666666667
3421,1351,1472,0.166666666666667
3422,1351,1473,0.166666666666667
3423,1012,65,0.166666666666667
3424,1012,111,0.166666666666667
3425,1012,112,0.166666666666667
3426,1012,1011,0.166666666666667
3427,1012,1707,0.166666666666667
3428,1012,1826,0.166666666666667
3429,1707,112,0.142857142857143
3430,1707,113,0.142857142857143
3431,1707,114,0.142857142857143
3432,1707,1011,0.142857142857143
3433,1707,1012,0.142857142857143
3434,1707,1406,0.142857142857143
3435,1707,1708,0.142857142857143
3436,112,111,0.125000000000000
3437,112,113,0.125000000000000
3438,112,249,0.125000000000000
3439,112,250,0.125000000000000
3440,112,251,0.125000000000000
3441,112,1012,0.125000000000000
3442,112,1707,0.125000000000000
3443,112,1826,0.125000000000000
3444,251,112,0.200000000000000
3445,251,113,0.200000000000000
3446,251,250,0.200000000000000
3447,251,1351,0.200000000000000
3448,251,1473,0.200000000000000
3449,1708,113,0.200000000000000
3450,1708,1406,0.200000000000000
3451,1708,1407,0.200000000000000
3452,1708,1412,0.200000000000000
3453,1708,1707,0.200000000000000
3454,1406,114,0.250000000000000
3455,1406,1407,0.250000000000000
3456,1406,1707,0.250000000000000
3457,1406,1708,0.250000000000000
3458,114,115,0.200000000000000
3459,114,1011,0.200000000000000
3460,114,1406,0.200000000000000
3461,114,1407,0.200000000000000
3462,114,1707,0.200000000000000
3463,113,112,0.142857142857143
3464,113,251,0.142857142857143
3465,113,1160,0.142857142857143
3466,113,1351,0.142857142857143
3467,113,1412,0.142857142857143
3468,113,1707,0.142857142857143
3469,113,1708,0.142857142857143
3470,1350,252,0.200000000000000
3471,1350,266,0.200000000000000
3472,1350,1437,0.200000000000000
3473,1350,1439,0.200000000000000
3474,1350,1472,0.200000000000000
3475,1160,113,0.166666666666667
3476,1160,267,0.166666666666667
3477,1160,1050,0.166666666666667
3478,1160,1351,0.166666666666667
3479,1160,1412,0.166666666666667
3480,1160,1472,0.166666666666667
3481,1407,114,0.125000000000000
3482,1407,115,0.125000000000000
3483,1407,624,0.125000000000000
3484,1407,843,0.125000000000000
3485,1407,844,0.125000000000000
3486,1407,1406,0.125000000000000
3487,1407,1412,0.125000000000000
3488,1407,1708,0.125000000000000
3489,1412,113,0.100000000000000
3490,1412,623,0.100000000000000
3491,1412,624,0.100000000000000
3492,1412,896,0.100000000000000
3493,1412,1050,0.100000000000000
3494,1412,1160,0.100000000000000
3495,1412,1351,0.100000000000000
3496,1412,1407,0.100000000000000
3497,1412,1413,0.100000000000000
3498,1412,1708,0.100000000000000
3499,266,265,0.250000000000000
3500,266,1350,0.250000000000000
3501,266,1439,0.250000000000000
3502,266,1472,0.250000000000000
3503,624,623,0.200000000000000
3504,624,844,0.200000000000000
3505,624,1081,0.200000000000000
3506,624,1407,0.200000000000000
3507,624,1412,0.200000000000000
3508,267,264,0.200000000000000
3509,267,265,0.200000000000000
3510,267,1050,0.200000000000000
3511,267,1160,0.200000000000000
3512,267,1472,0.200000000000000
3513,1050,264,0.200000000000000
3514,1050,267,0.200000000000000
3515,1050,1160,0.200000000000000
3516,1050,1412,0.200000000000000
3517,1050,1413,0.200000000000000
3518,623,624,0.200000000000000
3519,623,844,0.200000000000000
3520,623,896,0.200000000000000
3521,623,1081,0.200000000000000
3522,623,1412,0.200000000000000
3523,265,262,0.166666666666667
3524,265,264,0.166666666666667
3525,265,266,0.166666666666667
3526,265,267,0.166666666666667
3527,265,1439,0.166666666666667
3528,265,1472,0.166666666666667
3529,896,623,0.125000000000000
3530,896,897,0.125000000000000
3531,896,1081,0.125000000000000
3532,896,1393,0.125000000000000
3533,896,1394,0.125000000000000
3534,896,1396,0.125000000000000
3535,896,1412,0.125000000000000
3536,896,1413,0.125000000000000
3537,264,262,0.142857142857143
3538,264,263,0.142857142857143
3539,264,265,0.142857142857143
3540,264,267,0.142857142857143
3541,264,1050,0.142857142857143
3542,264,1413,0.142857142857143
3543,264,1478,0.142857142857143
3544,1413,263,0.142857142857143
3545,1413,264,0.142857142857143
3546,1413,896,0.142857142857143
3547,1413,1050,0.142857142857143
3548,1413,1393,0.142857142857143
3549,1413,1412,0.142857142857143
3550,1413,2127,0.142857142857143
3551,1393,896,0.250000000000000
3552,1393,1394,0.250000000000000
3553,1393,1413,0.250000000000000
3554,1393,2127,0.250000000000000
3555,263,264,0.142857142857143
3556,263,857,0.142857142857143
3557,263,1413,0.142857142857143
3558,263,1477,0.142857142857143
3559,263,1478,0.142857142857143
3560,263,2127,0.142857142857143
3561,263,2128,0.142857142857143
3562,1394,268,0.166666666666667
3563,1394,896,0.166666666666667
3564,1394,1393,0.166666666666667
3565,1394,1395,0.166666666666667
3566,1394,1396,0.166666666666667
3567,1394,2127,0.166666666666667
3568,43,44,0.142857142857143
3569,43,45,0.142857142857143
3570,43,46,0.142857142857143
3571,43,47,0.142857142857143
3572,43,750,0.142857142857143
3573,43,1603,0.142857142857143
3574,43,1916,0.142857142857143
3575,750,41,0.166666666666667
3576,750,43,0.166666666666667
3577,750,46,0.166666666666667
3578,750,47,0.166666666666667
3579,750,48,0.166666666666667
3580,750,1916,0.166666666666667
3581,41,47,0.166666666666667
3582,41,48,0.166666666666667
3583,41,750,0.166666666666667
3584,41,794,0.166666666666667
3585,41,1856,0.166666666666667
3586,41,1916,0.166666666666667
3587,794,41,0.125000000000000
3588,794,48,0.125000000000000
3589,794,848,0.125000000000000
3590,794,1005,0.125000000000000
3591,794,1021,0.125000000000000
3592,794,1022,0.125000000000000
3593,794,1856,0.125000000000000
3594,794,1916,0.125000000000000
3595,47,41,0.166666666666667
3596,47,43,0.166666666666667
3597,47,46,0.166666666666667
3598,47,48,0.166666666666667
3599,47,750,0.166666666666667
3600,47,1537,0.166666666666667
3601,48,41,0.166666666666667
3602,48,47,0.166666666666667
3603,48,750,0.166666666666667
3604,48,794,0.166666666666667
3605,48,1537,0.166666666666667
3606,48,1856,0.166666666666667
3607,1537,46,0.166666666666667
3608,1537,47,0.166666666666667
3609,1537,48,0.166666666666667
3610,1537,1836,0.166666666666667
3611,1537,1854,0.166666666666667
3612,1537,1856,0.166666666666667
3613,1856,41,0.111111111111111
3614,1856,48,0.111111111111111
3615,1856,794,0.111111111111111
3616,1856,1005,0.111111111111111
3617,1856,1022,0.111111111111111
3618,1856,1537,0.111111111111111
3619,1856,1781,0.111111111111111
3620,1856,1854,0.111111111111111
3621,1856,1857,0.111111111111111
3622,22,26,0.166666666666667
3623,22,847,0.166666666666667
3624,22,848,0.166666666666667
3625,22,889,0.166666666666667
3626,22,890,0.166666666666667
3627,22,940,0.166666666666667
3628,848,22,0.166666666666667
3629,848,794,0.166666666666667
3630,848,847,0.166666666666667
3631,848,890,0.166666666666667
3632,848,1021,0.166666666666667
3633,848,1916,0.166666666666667
3634,890,22,0.142857142857143
3635,890,847,0.142857142857143
3636,890,848,0.142857142857143
3637,890,889,0.142857142857143
3638,890,1006,0.142857142857143
3639,890,1021,0.142857142857143
3640,890,1355,0.142857142857143
3641,1021,794,0.200000000000000
3642,1021,848,0.200000000000000
3643,1021,890,0.200000000000000
3644,1021,1006,0.200000000000000
3645,1021,1022,0.200000000000000
3646,1006,882,0.125000000000000
3647,1006,889,0.125000000000000
3648,1006,890,0.125000000000000
3649,1006,1005,0.125000000000000
3650,1006,1007,0.125000000000000
3651,1006,1021,0.125000000000000
3652,1006,1022,0.125000000000000
3653,1006,1355,0.125000000000000
3654,1022,794,0.166666666666667
3655,1022,1005,0.166666666666667
3656,1022,1006,0.166666666666667
3657,1022,1007,0.166666666666667
3658,1022,1021,0.166666666666667
3659,1022,1856,0.166666666666667
3660,1005,794,0.166666666666667
3661,1005,1006,0.166666666666667
3662,1005,1007,0.166666666666667
3663,1005,1022,0.166666666666667
3664,1005,1781,0.166666666666667
3665,1005,1856,0.166666666666667
3666,882,58,0.142857142857143
3667,882,933,0.142857142857143
3668,882,1006,0.142857142857143
3669,882,1007,0.142857142857143
3670,882,1228,0.142857142857143
3671,882,1355,0.142857142857143
3672,882,1508,0.142857142857143
3673,1007,58,0.142857142857143
3674,1007,882,0.142857142857143
3675,1007,1005,0.142857142857143
3676,1007,1006,0.142857142857143
3677,1007,1022,0.142857142857143
3678,1007,1228,0.142857142857143
3679,1007,1781,0.142857142857143
3680,1781,1005,0.142857142857143
3681,1781,1007,0.142857142857143
3682,1781,1010,0.142857142857143
3683,1781,1227,0.142857142857143
3684,1781,1228,0.142857142857143
3685,1781,1856,0.142857142857143
3686,1781,1857,0.142857142857143
3687,1228,58,0.166666666666667
3688,1228,882,0.166666666666667
3689,1228,1007,0.166666666666667
3690,1228,1227,0.166666666666667
3691,1228,1229,0.166666666666667
3692,1228,1781,0.166666666666667
3693,58,56,0.125000000000000
3694,58,882,0.125000000000000
3695,58,933,0.125000000000000
3696,58,1007,0.125000000000000
3697,58,1146,0.125000000000000
3698,58,1228,0.125000000000000
3699,58,1229,0.125000000000000
3700,58,1875,0.125000000000000
3701,1857,1010,0.200000000000000
3702,1857,1509,0.200000000000000
3703,1857,1781,0.200000000000000
3704,1857,1854,0.200000000000000
3705,1857,1856,0.200000000000000
3706,1010,108,0.200000000000000
3707,1010,1227,0.200000000000000
3708,1010,1509,0.200000000000000
3709,1010,1781,0.200000000000000
3710,1010,1857,0.200000000000000
3711,1227,69,0.166666666666667
3712,1227,108,0.166666666666667
3713,1227,1010,0.166666666666667
3714,1227,1228,0.166666666666667
3715,1227,1229,0.166666666666667
3716,1227,1781,0.166666666666667
3717,1229,58,0.166666666666667
3718,1229,69,0.166666666666667
3719,1229,108,0.166666666666667
3720,1229,1227,0.166666666666667
3721,1229,1228,0.166666666666667
3722,1229,1875,0.166666666666667
3723,1509,108,0.166666666666667
3724,1509,643,0.166666666666667
3725,1509,1010,0.166666666666667
3726,1509,1112,0.166666666666667
3727,1509,1854,0.166666666666667
3728,1509,1857,0.166666666666667
3729,1875,58,0.166666666666667
3730,1875,69,0.166666666666667
3731,1875,1146,0.166666666666667
3732,1875,1147,0.166666666666667
3733,1875,1229,0.166666666666667
3734,1875,1874,0.166666666666667
3735,108,65,0.111111111111111
3736,108,67,0.111111111111111
3737,108,69,0.111111111111111
3738,108,77,0.111111111111111
3739,108,643,0.111111111111111
3740,108,1010,0.111111111111111
3741,108,1227,0.111111111111111
3742,108,1229,0.111111111111111
3743,108,1509,0.111111111111111
3744,643,65,0.166666666666667
3745,643,67,0.166666666666667
3746,643,108,0.166666666666667
3747,643,1112,0.166666666666667
3748,643,1113,0.166666666666667
3749,643,1509,0.166666666666667
3750,69,67,0.125000000000000
3751,69,75,0.125000000000000
3752,69,77,0.125000000000000
3753,69,108,0.125000000000000
3754,69,1227,0.125000000000000
3755,69,1229,0.125000000000000
3756,69,1874,0.125000000000000
3757,69,1875,0.125000000000000
3758,1874,69,0.200000000000000
3759,1874,75,0.200000000000000
3760,1874,872,0.200000000000000
3761,1874,1147,0.200000000000000
3762,1874,1875,0.200000000000000
3763,65,67,0.111111111111111
3764,65,108,0.111111111111111
3765,65,110,0.111111111111111
3766,65,111,0.111111111111111
3767,65,643,0.111111111111111
3768,65,1011,0.111111111111111
3769,65,1012,0.111111111111111
3770,65,1112,0.111111111111111
3771,65,1113,0.111111111111111
3772,67,65,0.142857142857143
3773,67,69,0.142857142857143
3774,67,77,0.142857142857143
3775,67,108,0.142857142857143
3776,67,110,0.142857142857143
3777,67,643,0.142857142857143
3778,67,1145,0.142857142857143
3779,889,22,0.125000000000000
3780,889,890,0.125000000000000
3781,889,940,0.125000000000000
3782,889,1006,0.125000000000000
3783,889,1142,0.125000000000000
3784,889,1355,0.125000000000000
3785,889,1661,0.125000000000000
3786,889,1662,0.125000000000000
3787,1102,934,0.200000000000000
3788,1102,1662,0.200000000000000
3789,1102,1810,0.200000000000000
3790,1102,1838,0.200000000000000
3791,1102,2134,0.200000000000000
3792,1662,889,0.125000000000000
3793,1662,934,0.125000000000000
3794,1662,1102,0.125000000000000
3795,1662,1355,0.125000000000000
3796,1662,1508,0.125000000000000
3797,1662,1661,0.125000000000000
3798,1662,1894,0.125000000000000
3799,1662,2134,0.125000000000000
3800,1355,882,0.166666666666667
3801,1355,889,0.166666666666667
3802,1355,890,0.166666666666667
3803,1355,1006,0.166666666666667
3804,1355,1508,0.166666666666667
3805,1355,1662,0.166666666666667
3806,1894,934,0.250000000000000
3807,1894,1508,0.250000000000000
3808,1894,1662,0.250000000000000
3809,1894,1895,0.250000000000000
3810,1508,882,0.166666666666667
3811,1508,933,0.166666666666667
3812,1508,1355,0.166666666666667
3813,1508,1662,0.166666666666667
3814,1508,1894,0.166666666666667
3815,1508,1895,0.166666666666667
3816,934,935,0.142857142857143
3817,934,1102,0.142857142857143
3818,934,1109,0.142857142857143
3819,934,1662,0.142857142857143
3820,934,1810,0.142857142857143
3821,934,1894,0.142857142857143
3822,934,1895,0.142857142857143
3823,1895,933,0.200000000000000
3824,1895,934,0.200000000000000
3825,1895,935,0.200000000000000
3826,1895,1508,0.200000000000000
3827,1895,1894,0.200000000000000
3828,933,56,0.166666666666667
3829,933,58,0.166666666666667
3830,933,882,0.166666666666667
3831,933,935,0.166666666666667
3832,933,1508,0.166666666666667
3833,933,1895,0.166666666666667
3834,1810,770,0.111111111111111
3835,1810,934,0.111111111111111
3836,1810,935,0.111111111111111
3837,1810,1102,0.111111111111111
3838,1810,1109,0.111111111111111
3839,1810,1667,0.111111111111111
3840,1810,1668,0.111111111111111
3841,1810,1779,0.111111111111111
3842,1810,1838,0.111111111111111
3843,935,56,0.166666666666667
3844,935,933,0.166666666666667
3845,935,934,0.166666666666667
3846,935,1109,0.166666666666667
3847,935,1810,0.166666666666667
3848,935,1895,0.166666666666667
3849,56,58,0.200000000000000
3850,56,933,0.200000000000000
3851,56,935,0.200000000000000
3852,56,1109,0.200000000000000
3853,56,1146,0.200000000000000
3854,1668,1133,0.250000000000000
3855,1668,1667,0.250000000000000
3856,1668,1779,0.250000000000000
3857,1668,1810,0.250000000000000
3858,1109,56,0.125000000000000
3859,1109,70,0.125000000000000
3860,1109,770,0.125000000000000
3861,1109,934,0.125000000000000
3862,1109,935,0.125000000000000
3863,1109,1146,0.125000000000000
3864,1109,1810,0.125000000000000
3865,1109,1867,0.125000000000000
3866,1146,56,0.142857142857143
3867,1146,58,0.142857142857143
3868,1146,70,0.142857142857143
3869,1146,1109,0.142857142857143
3870,1146,1147,0.142857142857143
3871,1146,1867,0.142857142857143
3872,1146,1875,0.142857142857143
3873,1667,178,0.200000000000000
3874,1667,770,0.200000000000000
3875,1667,1133,0.200000000000000
3876,1667,1668,0.200000000000000
3877,1667,1810,0.200000000000000
3878,1133,178,0.142857142857143
3879,1133,693,0.142857142857143
3880,1133,770,0.142857142857143
3881,1133,981,0.142857142857143
3882,1133,1667,0.142857142857143
3883,1133,1668,0.142857142857143
3884,1133,1779,0.142857142857143
3885,770,178,0.142857142857143
3886,770,1109,0.142857142857143
3887,770,1133,0.142857142857143
3888,770,1601,0.142857142857143
3889,770,1667,0.142857142857143
3890,770,1810,0.142857142857143
3891,770,1867,0.142857142857143
3892,70,1109,0.200000000000000
3893,70,1128,0.200000000000000
3894,70,1146,0.200000000000000
3895,70,1147,0.200000000000000
3896,70,1867,0.200000000000000
3897,1147,70,0.166666666666667
3898,1147,872,0.166666666666667
3899,1147,1128,0.166666666666667
3900,1147,1146,0.166666666666667
3901,1147,1874,0.166666666666667
3902,1147,1875,0.166666666666667
3903,178,693,0.142857142857143
3904,178,770,0.142857142857143
3905,178,981,0.142857142857143
3906,178,1133,0.142857142857143
3907,178,1391,0.142857142857143
3908,178,1601,0.142857142857143
3909,178,1667,0.142857142857143
3910,1867,70,0.125000000000000
3911,1867,770,0.125000000000000
3912,1867,802,0.125000000000000
3913,1867,1109,0.125000000000000
3914,1867,1128,0.125000000000000
3915,1867,1146,0.125000000000000
3916,1867,1601,0.125000000000000
3917,1867,1866,0.125000000000000
3918,693,178,0.142857142857143
3919,693,692,0.142857142857143
3920,693,752,0.142857142857143
3921,693,981,0.142857142857143
3922,693,1133,0.142857142857143
3923,693,1391,0.142857142857143
3924,693,1601,0.142857142857143
3925,1601,178,0.125000000000000
3926,1601,693,0.125000000000000
3927,1601,704,0.125000000000000
3928,1601,770,0.125000000000000
3929,1601,1389,0.125000000000000
3930,1601,1391,0.125000000000000
3931,1601,1866,0.125000000000000
3932,1601,1867,0.125000000000000
3933,1011,65,0.125000000000000
3934,1011,110,0.125000000000000
3935,1011,111,0.125000000000000
3936,1011,114,0.125000000000000
3937,1011,115,0.125000000000000
3938,1011,116,0.125000000000000
3939,1011,1012,0.125000000000000
3940,1011,1707,0.125000000000000
3941,110,65,0.142857142857143
3942,110,67,0.142857142857143
3943,110,115,0.142857142857143
3944,110,116,0.142857142857143
3945,110,1011,0.142857142857143
3946,110,1145,0.142857142857143
3947,110,1237,0.142857142857143
3948,1145,67,0.200000000000000
3949,1145,77,0.200000000000000
3950,1145,110,0.200000000000000
3951,1145,116,0.200000000000000
3952,1145,1237,0.200000000000000
3953,77,67,0.111111111111111
3954,77,69,0.111111111111111
3955,77,75,0.111111111111111
3956,77,79,0.111111111111111
3957,77,92,0.111111111111111
3958,77,108,0.111111111111111
3959,77,1145,0.111111111111111
3960,77,1237,0.111111111111111
3961,77,1373,0.111111111111111
3962,116,110,0.142857142857143
3963,116,115,0.142857142857143
3964,116,843,0.142857142857143
3965,116,1011,0.142857142857143
3966,116,1145,0.142857142857143
3967,116,1236,0.142857142857143
3968,116,1237,0.142857142857143
3969,1237,77,0.142857142857143
3970,1237,110,0.142857142857143
3971,1237,116,0.142857142857143
3972,1237,843,0.142857142857143
3973,1237,1145,0.142857142857143
3974,1237,1236,0.142857142857143
3975,1237,1373,0.142857142857143
3976,115,110,0.142857142857143
3977,115,114,0.142857142857143
3978,115,116,0.142857142857143
3979,115,843,0.142857142857143
3980,115,844,0.142857142857143
3981,115,1011,0.142857142857143
3982,115,1407,0.142857142857143
3983,1236,109,0.166666666666667
3984,1236,116,0.166666666666667
3985,1236,843,0.166666666666667
3986,1236,844,0.166666666666667
3987,1236,1237,0.166666666666667
3988,1236,1373,0.166666666666667
3989,843,109,0.142857142857143
3990,843,115,0.142857142857143
3991,843,116,0.142857142857143
3992,843,844,0.142857142857143
3993,843,1236,0.142857142857143
3994,843,1237,0.142857142857143
3995,843,1407,0.142857142857143
3996,872,75,0.142857142857143
3997,872,79,0.142857142857143
3998,872,802,0.142857142857143
3999,872,875,0.142857142857143
4000,872,1128,0.142857142857143
4001,872,1147,0.142857142857143
4002,872,1874,0.142857142857143
4003,75,69,0.166666666666667
4004,75,77,0.166666666666667
4005,75,79,0.166666666666667
4006,75,872,0.166666666666667
4007,75,875,0.166666666666667
4008,75,1874,0.166666666666667
4009,875,75,0.125000000000000
4010,875,79,0.125000000000000
4011,875,87,0.125000000000000
4012,875,747,0.125000000000000
4013,875,802,0.125000000000000
4014,875,872,0.125000000000000
