Geo_FIPS,Borough,HospitalDist,NursingHomeDist,PharmDist,SoupKitchDist,SubwayDist,parkRecDist,flagshipParkDist,SidewalkCount,meanSidewalkWidth,sdSidewalkWidth,GorceryDist,hospitalDensity,supermarketDensity,soupKitchenDensity,pharmacyDensity,subwayDensity,SVI,UHVI,deaths,cases,DeathDensity,CaseDensity
36085000900,SI,6815.171619,3206.788842,1611.436571,1808.422581,16551.28942,601.884813,24800.65966,172,7.081395349,4.076118198,1818.383775,0,0.003304286,0.00460493,0.0055431,0.002260364,66.49,62.72727273,4.891951662,63.73252913,0.002679053,0.034902809
36061009800,MN,4085.586819,5425.25251,123.909546,1136.14292,709.9456927,1349.110777,3470.052872,131,13.15725191,4.31209445,809.4092301,0.000486402,0.007279538,0.006947436,0.033412958,0.06385066,38.96,28.90909091,6.505846436,89.9543506,0.00090359,0.01249366
36061010000,MN,4477.527908,5624.021786,178.4772869,351.765747,397.9410899,2373.014299,2373.014299,133,12.11879699,4.080481076,1415.984403,0.000273138,0.008665366,0.008278288,0.038296593,0.104568325,10.87,28.36363636,1.739323898,23.08182867,0.00098378,0.013055333
36061010200,MN,5056.699322,6159.266063,88.61664057,902.5120893,327.6747017,1864.325366,1864.325366,153,13.07647059,5.110422332,1362.904284,5.74055E-05,0.009563483,0.00873673,0.038706996,0.136140791,28.36,33.27272727,0.102810988,1.336613362,0.00102811,0.013366134
36061010400,MN,4102.054043,6807.857915,410.9532899,1836.059815,717.4099248,1787.833255,1787.833255,90,15.45444444,3.806445188,842.5109253,0.000220287,0.010234342,0.009513449,0.037750946,0.155566907,35.83,43.36363636,0.849008082,15.05829248,0.000923839,0.01638552
36061011300,MN,5428.367925,10244.73289,394.6605561,1214.977566,214.4295111,946.1474708,5011.453332,101,13.46534653,4.294774398,1310.568501,6.90877E-06,0.011982591,0.011937713,0.039494281,0.164806902,52.82,5.818181818,0.099010685,2.351625338,0.000900097,0.021378412
36061011402,MN,2913.297789,3765.057853,130.0015554,782.2662052,283.1467658,1549.566514,1549.566514,78,9.647435897,2.806103013,1542.355391,0.002241435,0.007773126,0.007172894,0.037963617,0.077867094,15.81,38.72727273,1.893933784,26.45981596,0.001055116,0.014740845
36061013000,MN,1098.439109,2380.756127,1149.522074,2037.591571,1383.978182,541.7027855,541.7027855,197,13.64010152,4.062379165,1130.41153,0.002185145,0.008342997,0.004609426,0.028720619,0.039072374,23.53,55.81818182,5.069988643,54.0933449,0.001462778,0.015606851
36061014000,MN,1075.055715,764.0088524,608.8436845,226.2482368,954.6541779,1551.35429,1551.35429,158,11.89556962,3.190298689,577.3760283,0.00214998,0.013864867,0.005999903,0.037326357,0.03451257,6.39,34.63636364,9.016618234,116.8267219,0.001197585,0.015516898
36061014801,MN,2262.513004,1645.41353,214.8526906,1419.498891,272.4204624,1563.824545,1563.824545,30,11.84333333,3.84184612,868.4973566,0.001860411,0.013469688,0.004818763,0.036677217,0.033603882,16.76,33.81818182,2.36996862,41.12637074,0.000755971,0.01311846
36061018400,MN,1618.882654,1618.882654,797.2916086,94.3195887,1029.381686,1096.667734,1635.237801,194,12.99896907,3.937082764,939.5014819,0.001541267,0.011253509,0.030062558,0.040405429,0.028476358,95.73,66,22.58371933,206.6679945,0.003111562,0.02847451
36061019000,MN,1842.919856,1842.919856,202.3321209,1073.920576,557.4959347,825.1457346,1878.942252,74,18.79324324,7.126726296,415.9600489,0.00159076,0.011940652,0.032617379,0.037077628,0.032120357,50.33,47.09090909,4.514974294,74.32531476,0.00128852,0.021211562
36061020600,MN,2050.434896,1404.59224,740.2321271,1031.079514,1548.605275,287.2969801,4312.527679,153,13.86405229,5.361627973,1459.398142,0.003191629,0.0085772,0.031063558,0.03101984,0.026993848,87.76,52.63636364,13.0057529,112.9307622,0.003549605,0.030821715
36061024900,MN,1592.881822,1529.07355,636.0392383,1933.935641,1037.688586,81.33647347,9872.823875,66,18.64393939,6.2665689,1660.356471,0.001210189,0.011712186,0.006532324,0.035476893,0.025968226,87.93,42.63636364,2.852766338,30.01014118,0.002634133,0.027710195
36061026100,MN,2684.180297,1075.873924,402.2929152,4307.720385,1376.197599,498.9027279,9966.396793,136,14.63014706,4.753124818,514.4293361,0.00081683,0.01563241,0.004606296,0.039518165,0.025200156,96.2,53.90909091,28.18512994,372.3772474,0.002132007,0.028167719
36061026300,MN,2365.002926,1173.791138,461.8664635,4294.063864,721.8148112,617.3026049,10813.10873,180,15.58388889,4.1663344,393.2750339,0.000946365,0.015437867,0.00413893,0.037017621,0.027515464,88.32,40.09090909,20.59314198,266.8550931,0.00217067,0.028128501
36061026700,MN,4992.705613,1506.536245,1008.911184,5145.81939,1406.052386,221.1241788,9135.173852,37,14.87027027,4.788288076,1173.192963,4.16246E-06,0.015278907,0.004486135,0.039928334,0.015171651,78.05,16.54545455,4.383152229,57.91509339,0.002131883,0.02816882
36061026900,MN,4605.922147,1703.035987,439.5195439,5462.488508,820.1907629,424.3100844,9761.560428,186,15.70860215,4.650641477,594.1405106,0.000141415,0.016634825,0.00441314,0.04156127,0.019463804,96.37,52,20.01269438,258.7287984,0.002205742,0.028516345
36061027700,MN,6285.93604,392.9719,423.0908421,3472.97442,565.4329154,492.2040913,9572.368858,118,16.85084746,5.682342507,558.3310352,0,0.015034732,0.004181201,0.038782309,0.01646527,98.26,66.81818182,18.55998561,210.6663672,0.00272941,0.030980348
36047000501,BK,2270.785771,2805.30909,211.7949921,5229.776497,749.7716489,723.4307048,10927.19533,58,8.086206897,4.091087801,393.5503938,0.001021465,0.00878173,0.003817323,0.022822605,0.047964851,32.07,27.81818182,6.573698657,59.23248474,0.001487599,0.013404047
36047002000,BK,1520.226004,5953.202889,989.4712811,2097.750758,1212.605459,1052.259547,11194.47769,92,11.43586957,4.090503113,1116.856982,0.002362772,0.017509564,0.003206445,0.026726949,0.017022664,78.88,23.45454545,2.422543891,29.66357232,0.001735347,0.021248977
36047004100,BK,2446.247251,633.8248348,323.4049848,1309.904805,659.0194735,899.1134655,6634.434661,93,10.51075269,3.642009191,824.8091551,0.00130086,0.008821574,0.008045465,0.031221602,0.076408831,34.4,28.27272727,7.54161806,63.14767335,0.002070735,0.017338735
36047005800,BK,10480.22425,2777.168673,385.6335875,11167.43625,969.8621847,1654.337453,20445.92751,122,12.04016393,4.587688516,263.2729451,0,0.008046463,0.001241361,0.024163336,0.010649889,74.81,46.81818182,5.32093698,63.30550664,0.001720872,0.020473967
36047006000,BK,9391.319752,3317.776067,394.9033902,10180.05917,916.8728147,1833.860405,19696.19314,71,9.638028169,2.857639695,852.3071179,0,0.009501654,0.001746172,0.026797883,0.011311014,40.93,32.54545455,5.255543494,62.52749183,0.001720872,0.020473966
36047006700,BK,2120.389474,1579.336103,1338.259409,4521.373967,1555.650136,987.4031724,8632.35274,85,9.350588235,2.613090832,579.8683844,0.001063706,0.007776174,0.002389193,0.011789942,0.025212358,6.18,27.72727273,3.705609125,53.46294237,0.00095162,0.013729569
36047006900,BK,2383.953797,1323.029481,65.56842964,3187.671746,412.8707791,326.8401253,7584.0721,99,9.826262626,2.657357359,1007.821503,0.001119142,0.009407001,0.004617721,0.02208592,0.051759047,13.3,20.63636364,4.954796332,48.14257511,0.001385957,0.013466455
36047007400,BK,2062.884002,5258.93072,66.13807785,2217.999306,295.4259351,316.7371782,12560.56991,87,11.88850575,2.704450479,39.95682972,0.00217172,0.017517562,0.004894079,0.041200875,0.019819035,92.32,49.45454545,9.162858908,112.1904808,0.00173539,0.021248197
36047007600,BK,1990.188285,4917.671448,714.0616794,1342.799495,397.3886952,1337.62001,11571.7495,71,10.70140845,2.540050222,224.1338328,0.002274351,0.019178336,0.004752502,0.041805889,0.019914471,85.21,46.54545455,8.930314205,109.3431924,0.001735389,0.021248191
36047007800,BK,2421.579717,4779.819496,151.6645107,929.9433761,655.3805645,921.1586263,10596.33541,69,10.60289855,2.537018341,451.6668832,0.001943854,0.020080875,0.004620701,0.038136136,0.018906424,86.83,34.81818182,9.093442116,111.3405383,0.00173539,0.021248194
36047008000,BK,3151.140476,4866.060949,335.4003265,1446.841917,130.9922673,476.1733156,9635.982131,67,10.0761194,2.938722128,314.7958127,0.001269157,0.01958928,0.004232995,0.03142059,0.016751089,76.62,29.45454545,6.500771549,79.5957564,0.00173539,0.0212482
36047009800,BK,2950.193862,3275.348939,750.3150177,582.1651327,1708.684739,1331.630342,10142.08074,66,11.28333333,2.476323785,119.7503225,0.001442704,0.018800894,0.005494591,0.046590887,0.01763641,84.19,54.90909091,12.16855212,148.9923316,0.00173539,0.021248193
36047010100,BK,6653.704967,7268.381756,1917.082452,5742.73058,879.58196,178.0415403,5754.08301,191,11.18219895,3.850126093,871.0719126,0,0.010619022,0.00081747,0.005428794,0.009054943,70.68,26.09090909,6.299531646,99.4427192,0.001552756,0.024511392
36047010200,BK,3517.844206,3948.185597,769.4161025,2098.612327,1603.444737,557.5836129,12130.92066,74,11.82702703,3.956589693,756.0399536,0.001219329,0.01816943,0.005693182,0.049676759,0.017716925,82.37,39.45454545,8.923374872,109.2582269,0.00173539,0.021248197
36047010400,BK,2853.659102,2794.627272,564.6075317,2940.077639,1058.061434,1523.776112,11437.37529,75,10.05333333,3.801931704,1460.825469,0.000843141,0.015899312,0.004564095,0.045523318,0.014076454,75.68,49.09090909,9.306164545,113.9517715,0.001735577,0.021251729
36047010800,BK,1423.717741,1717.358184,320.8089355,2139.060069,2639.796465,478.0846375,9549.758193,79,11,2.729046044,1339.404495,0.001316833,0.015359636,0.004515084,0.045891372,0.015449377,80.89,49.36363636,6.586184091,80.64406202,0.00173549,0.021250082
36047011000,BK,2463.68471,2755.49574,811.9191326,3130.601025,836.6620931,815.6955693,6263.889117,109,13.70091743,5.264477312,661.8939021,0.000919481,0.008625514,0.002894893,0.019304022,0.011868023,82.61,36.72727273,6.7253196,98.7964351,0.002750642,0.04040754
36047011400,BK,129.0023983,391.2908316,494.1823751,3518.109166,1492.477162,726.147624,8721.135336,106,12.27075472,4.62967585,1657.078645,0.001461868,0.01259086,0.003227495,0.039075454,0.015333344,96.08,72.81818182,11.49264946,168.8261636,0.002751412,0.040418043
36047012801,BK,5141.808523,3458.425816,749.2290203,5118.380824,1597.947488,164.823615,13706.56926,120,16.35666667,7.426861686,575.9190002,5.23564E-06,0.015519648,0.003443576,0.033553388,0.008856584,87.95,65.63636364,4.344295245,55.76833555,0.001906229,0.024470529
36047013000,BK,5099.676667,5703.409049,170.6478091,5416.25513,1028.282366,1084.958247,15315.78927,82,12.05,4.409256537,212.8284406,4.09042E-05,0.015194095,0.004478205,0.036421423,0.012925708,82.28,53.90909091,8.671704199,103.9648142,0.001724683,0.020677171
36047013200,BK,6304.489215,3577.262076,1074.626098,6260.388768,2789.204161,264.6437264,14824.55683,251,12.24820717,7.890674672,511.4701643,0,0.014742787,0.002478769,0.029608151,0.006853876,82.45,62.45454545,4.175320393,41.14060262,0.001897873,0.018700274
36047013300,BK,2739.730198,4163.394154,1061.151152,1223.174901,924.6829618,846.7510345,3164.807148,78,9.771794872,2.076329018,369.2043721,0.000767281,0.00863641,0.006327693,0.018773063,0.027812443,11.49,21.63636364,2.870995184,46.18111543,0.000651315,0.01047666
36047013600,BK,7188.22682,4163.157259,333.8684294,7351.952233,1323.066403,1317.917651,16639.16047,97,11.19587629,4.396350701,371.7757183,0,0.014004997,0.002804805,0.033500805,0.009558158,58.03,35.54545455,6.690766208,79.60263474,0.001720876,0.020473929
36047013700,BK,1916.354596,5964.847182,68.64601946,2969.458288,842.3625127,649.7447165,3168.105158,81,12.00493827,4.530146279,378.3709284,0.001039661,0.009905702,0.001979777,0.02054778,0.023528074,47.55,27.36363636,2.287099294,36.7924669,0.000651224,0.010476215
36047013900,BK,2229.371358,6816.238031,198.732976,3967.110809,1072.560988,1624.258009,3172.232985,70,10.63857143,2.208894593,658.6930049,0.001000481,0.010211769,0.000618854,0.019929592,0.023336419,18.65,25.09090909,2.227186786,35.82865699,0.000651224,0.010476215
36047015100,BK,1195.710977,7258.487982,947.065683,4604.984338,678.4047738,1610.1858,1610.1858,62,9.667741935,1.461839644,452.8809561,0.001298628,0.009827545,0.000184865,0.019839062,0.024689373,33.24,25,2.745561088,44.16772186,0.000651224,0.010476215
36047015300,BK,367.6938767,6394.373942,83.40657538,3778.686704,682.1016076,1359.50328,1609.102093,71,10.47323944,2.813739644,1372.059055,0.001442421,0.008960103,0.001184479,0.019904467,0.025322161,19.48,27.45454545,1.743978461,28.05530568,0.000651224,0.010476216
36047015500,BK,1003.759475,5438.221965,228.6229102,3084.826006,1624.384502,401.9696927,1610.429,80,12.65875,4.911693455,1741.290527,0.001351673,0.008229779,0.002892415,0.018961142,0.025431805,14.63,28.63636364,2.623130958,42.19819368,0.000651224,0.010476215
36047015700,BK,2068.681733,4403.332049,232.4092608,2621.647041,1720.918759,668.4994144,1603.792027,95,10.78947368,2.891862158,899.3049179,0.001024693,0.007400241,0.005380338,0.017163856,0.026270231,9.38,27.36363636,2.636806485,42.41819128,0.000651224,0.010476214
36047017000,BK,11425.27986,2791.306709,1083.091984,12583.60735,3187.719968,420.5333379,18839.33225,108,9.937962963,4.397104349,1270.591276,0,0.007702475,0.000443157,0.012368838,0.004450544,63.2,51.54545455,6.823674469,66.39038598,0.00190712,0.018555167
36047017800,BK,12034.23567,941.2782871,571.9485533,12148.30176,913.2936401,1362.610041,18620.04027,113,10.96637168,3.960781187,507.1453438,0,0.017647116,0.001503933,0.028986324,0.014080284,84.17,50.54545455,6.621952032,66.00818143,0.002059705,0.020531316
36047018600,BK,8931.641252,2500.778963,1387.952701,9826.026205,1548.180133,1759.489831,15989.20278,42,8.547619048,2.766016604,1524.837933,0,0.007793949,0.001444548,0.019357945,0.013603642,64.5,43.36363636,4.289195392,41.73160992,0.001907157,0.018555629
36047018800,BK,8166.197523,2785.42121,1483.902519,8907.113633,1261.920276,827.1643615,15066.42492,82,8.92195122,2.198373382,1968.990842,0,0.006136563,0.001848513,0.018825582,0.017435821,56.37,54.54545455,5.168695923,52.22328718,0.001912915,0.019327641
36047019000,BK,6812.304832,1694.063152,1364.145792,7463.997204,777.2508634,453.7892664,13627.69437,112,10.21428571,3.435004154,2731.295017,0,0.005177715,0.001965166,0.016356432,0.01964897,76.29,50.63636364,10.34990116,125.1144774,0.002232988,0.026993415
36047019200,BK,4096.774944,1727.238355,1189.989456,5127.471829,996.4059625,2133.008405,11247.46539,86,9.341860465,3.406100586,991.81034,0.000252759,0.009648523,0.001475694,0.019032859,0.019927063,86.93,48.36363636,8.463661671,124.3318894,0.002751515,0.04041999
36047019400,BK,5088.058875,672.0860717,1564.888081,6227.979362,1188.200759,1169.808317,12365.77721,125,9.656,4.609219373,1629.647116,4.69681E-05,0.00809452,0.001535034,0.015651015,0.018682971,92.43,55.45454545,10.70064652,157.1933818,0.002751516,0.04042
36047019500,BK,2912.04801,2362.734048,613.4981681,2274.249696,1223.793155,866.4850817,6952.572405,161,10.95962733,5.842274588,947.3615295,0.000679699,0.006025797,0.006393543,0.019780334,0.033091711,15.64,27.09090909,4.281725655,75.14008748,0.001130638,0.019841586
36047019600,BK,6108.091386,658.3943973,345.1846571,7453.925981,2122.035337,640.9811711,13589.33334,81,9.502469136,2.952497896,2136.729152,0,0.006869206,0.001492678,0.014757464,0.01543899,90.56,65.27272727,8.903134106,112.7139462,0.002329444,0.029490828
36047019700,BK,3243.069952,1495.835142,750.5888851,1057.961887,36.08932609,76.50617832,5735.849799,181,13.53259669,5.739482013,1785.385226,0.000568382,0.007401602,0.010147066,0.019754684,0.043395509,31.85,28.18181818,5.560461303,65.76478736,0.001538164,0.018192196
36047019800,BK,7713.188708,2285.010284,377.8846087,9002.0479,2159.302357,1543.98938,15158.70887,60,9.248333333,2.712337891,1056.405923,0,0.005045401,0.001394084,0.014604308,0.012539436,57.24,58.90909091,3.415652865,33.23229317,0.001907121,0.018555161
36047020400,BK,7158.422667,2819.633903,1481.250507,7800.122638,3653.282692,1301.060648,15363.49376,57,7.373684211,1.576787683,1380.709008,0,0.009757066,0.000520179,0.019220394,0.003846521,53.96,62,4.02593122,39.16994258,0.00190712,0.01855516
36047020800,BK,5836.42965,1813.969684,1143.99004,6788.869017,2320.974214,1120.708371,14010.18138,57,8.154385965,2.007848011,1312.794069,0,0.010715537,0.001254744,0.018954989,0.00763127,87.61,51.63636364,6.205094102,60.39184157,0.001907499,0.018564968
36047021000,BK,5091.288832,1622.787916,1078.504222,6206.637153,1575.525152,1063.822488,13276.53527,62,9.272580645,2.496172109,1087.881224,1.86176E-05,0.011718178,0.001722928,0.020971127,0.009409633,80.75,64.45454545,11.426154,167.8411628,0.002751301,0.040414438
36047021200,BK,4192.815987,1736.85392,368.4895757,5628.025489,710.0016312,1243.50654,12351.46641,94,11.54361702,5.301380597,279.997216,0.000200672,0.012048172,0.001781485,0.023899657,0.012404655,80.48,59.63636364,12.45061117,182.9005071,0.002751516,0.040420002
36047021400,BK,3176.137897,2368.624844,715.7414389,5090.555264,607.7771214,1822.397252,11282.57064,69,9.065217391,2.768883088,784.8412587,0.000612311,0.011942553,0.001926396,0.027570129,0.015262366,64.94,55.18181818,6.196411514,91.02578942,0.002751515,0.040419978
36047021900,BK,5485.77111,1672.792974,525.0204961,978.6445319,902.7536797,1771.785767,3305.429138,126,11.97460317,3.625927446,1802.080561,1.4089E-06,0.006636572,0.016393393,0.024604042,0.022280966,69.36,34.90909091,4.782945688,57.090866,0.001340512,0.016000803
36047022000,BK,1592.744939,1187.542778,147.7225763,2897.754703,252.5261038,1264.461455,8597.06236,126,12.36190476,4.783720011,317.4401168,0.001182412,0.011481789,0.00321505,0.030384843,0.018184029,84.21,68.81818182,12.05439138,177.0800056,0.002751516,0.040419997
36047022100,BK,4780.790439,1466.771398,566.5511257,695.278222,1032.865901,1950.12688,4256.083262,113,11.82389381,4.863553858,1150.88504,4.92441E-05,0.00691664,0.018574393,0.02459929,0.022041792,65.06,31.54545455,5.495612254,64.14232899,0.001377001,0.016071744
36047022200,BK,1738.945655,1567.148237,525.2330515,2094.805385,860.781333,795.5331686,7557.555177,126,10.80396825,3.208349128,957.4740194,0.001149742,0.011419164,0.00392996,0.029192308,0.017612536,82.14,66.81818182,10.84922704,159.3760419,0.002751516,0.040419995
36047022700,BK,5622.305037,2372.370485,390.1127814,1085.329902,120.630928,386.8203179,4702.116105,157,13.12738854,4.396569342,105.1413761,1.4404E-05,0.008053819,0.017798055,0.020454876,0.027020214,41.74,34.09090909,6.160282853,60.93282452,0.001685901,0.01667565
36047023500,BK,5000.138687,2823.717734,908.7737178,3135.622024,1455.0108,30.12644751,7994.153049,57,8.61754386,3.023427738,673.3391209,5.9688E-05,0.008192938,0.009679933,0.014921237,0.021427201,75.25,19.09090909,4.87983362,85.63629587,0.001130638,0.019841588
36047023600,BK,3750.812042,1524.864046,1104.202418,2444.141717,1592.675014,1984.345239,8596.544907,86,11.18023256,3.490215559,1332.586887,0.00034242,0.009866273,0.004207299,0.021327971,0.018414168,70.56,72.09090909,16.50850084,242.5141018,0.002751417,0.040419017
36047023800,BK,3941.479072,774.9119327,1160.348162,3217.247533,1141.286904,1484.479346,9375.884605,74,9.395945946,2.77594556,1217.917894,0.00027931,0.009221356,0.003237303,0.019682185,0.018665251,79.63,71.81818182,10.61208496,155.8948853,0.002751383,0.040418689
36047024000,BK,4269.414854,309.4828186,1037.086335,3993.434364,1136.057821,1285.193148,10155.40763,102,11.18039216,4.655222538,807.4754412,0.000205599,0.008542989,0.002330126,0.018142262,0.019223478,85.95,72.63636364,12.55241422,184.3960023,0.002751516,0.040419992
36047024200,BK,5318.971311,960.9010958,1985.615241,4892.237026,1052.281902,914.3354967,11002.97784,113,12.28938053,5.170164456,1203.913643,3.85913E-05,0.006901067,0.001724985,0.01618486,0.019301571,58.07,46.81818182,7.028355576,107.4679664,0.002447199,0.037419208
36047024500,BK,4340.813777,1688.338063,855.4465929,1677.969802,979.434751,565.8147774,6143.161101,98,13.5744898,5.507938249,1617.714915,0.000177211,0.007356186,0.020756094,0.020574033,0.021710329,41.14,43.18181818,5.953399834,72.3024743,0.001313057,0.01594673
36047024600,BK,9188.411628,4837.471981,824.5505036,4873.266511,1008.289591,1293.756306,12384.0568,79,9.934177215,3.973982246,1258.502926,0,0.005902576,0.000220684,0.021725252,0.016540504,75.44,55,5.4498606,92.83299961,0.001852434,0.031554385
36047024700,BK,3322.129968,2017.334992,250.8820101,1170.089595,490.5451787,717.5185525,6061.239142,106,10.9,3.768035992,1362.159528,0.000521941,0.006330629,0.021060036,0.023581546,0.019383252,72.93,59.18181818,3.362778198,40.83965593,0.001313072,0.015946761
36047024800,BK,7127.194302,2656.638849,521.3816673,6213.751427,277.5201676,720.9934311,12080.27482,83,9.908433735,3.189433959,848.2432801,0,0.005173311,0.001254042,0.018094005,0.017728088,75.93,56.36363636,5.092540583,86.74496951,0.001852507,0.0315551
36047024900,BK,3474.81654,897.4545325,879.8016352,1209.401464,1085.680263,974.2054709,6945.599306,76,11.74605263,2.319852914,1629.683666,0.000511568,0.006731661,0.021905205,0.019814272,0.018134648,48.51,37.36363636,5.654022765,68.66661858,0.001313057,0.01594673
36047025000,BK,5919.914321,2033.265678,2177.723606,6001.107309,465.4863745,368.8416742,12141.29704,102,10.89607843,4.499437183,1739.608537,4.48176E-07,0.005431746,0.001791549,0.015683899,0.020644586,73.44,54.45454545,4.828707947,70.9350989,0.002751401,0.04041886
36047025200,BK,7481.828142,3145.063031,620.609228,6898.460521,562.6396376,1394.495251,12843.68419,100,9.927,3.523825257,611.9298938,0,0.00452851,0.001513124,0.019355193,0.018439912,82.68,52.45454545,9.115837938,155.2792212,0.001852436,0.031554404
36047025400,BK,9369.190447,4871.108113,1297.821232,5778.709358,240.5789794,965.9351491,13085.31844,80,9.565,3.719333682,1936.954717,0,0.005646509,0.000239822,0.025093945,0.014867672,84.9,51.18181818,7.563486994,128.8365404,0.001852434,0.031554382
36047025600,BK,9727.457237,5201.872074,1117.19414,6520.645775,833.6399155,168.2416519,13821.61728,78,11.30641026,6.456735932,1670.21702,0,0.005374681,0.00041284,0.027375839,0.013556433,90,67.63636364,5.572121202,94.91558837,0.001852434,0.031554384
36047025800,BK,10140.83056,4515.712869,888.8225767,7259.455139,1606.360605,265.3319394,14558.19465,76,9.838157895,3.149390083,913.9972417,0,0.006126912,0.000621384,0.030026556,0.013376385,89.81,58.90909091,8.310018297,141.5529647,0.001852434,0.031554384
36047026000,BK,8614.746195,3979.34048,21.86347639,7958.389132,1580.283356,1578.660164,13930.29796,75,9.069333333,2.386616588,591.8659369,0,0.005067092,0.001431615,0.02324348,0.017504917,74.61,54.54545455,5.879625145,100.1536147,0.001852434,0.031554384
36047026200,BK,7658.861604,2901.556037,1392.326742,7750.505588,525.9895435,307.4799683,13845.30615,91,10.92087912,3.321228571,1632.049413,0,0.005054053,0.002012781,0.018844081,0.020171203,82.49,54.81818182,5.036232822,79.2482509,0.001974993,0.031077745
36047026300,BK,3748.193502,1683.008381,1399.395981,1380.806816,2170.755536,32.0505258,9134.551614,165,16.30363636,7.854662208,1265.821322,0.000849043,0.006716399,0.022112424,0.015603978,0.013484332,74.25,53,3.114525214,34.79577268,0.001689005,0.018869725
36047026400,BK,9057.128659,2570.395649,712.9846553,9088.29985,1062.569373,1432.332248,15132.54277,108,11.22962963,3.685897835,2107.979107,0,0.008595019,0.001816942,0.025054359,0.019509708,64.29,44.63636364,9.22375166,130.679293,0.001931271,0.027361661
36047026600,BK,10148.36519,3673.523321,60.48490203,8073.75339,2293.143189,777.6404953,15050.01941,79,9.017721519,2.332587399,212.6292435,0,0.007749669,0.001020828,0.031437419,0.015116327,78.67,64.54545455,6.485371031,110.4718984,0.001852434,0.031554384
36047026700,BK,2737.089689,762.5875298,1543.589066,1019.091616,1720.119063,575.8884638,8154.191686,79,12.16202532,2.582152938,1427.26563,0.000784508,0.006230509,0.02246523,0.016618343,0.014834714,63.36,55.27272727,5.978444204,69.97949096,0.001459938,0.017089009
36047026800,BK,10919.84028,3460.293372,742.1009035,8518.380435,2410.846743,887.1115579,15800.21414,88,10.89545455,4.34397215,582.846315,0,0.010537795,0.001213199,0.034402582,0.015847711,91.8,58,7.211432045,116.2126067,0.001876999,0.030247946
36047026900,BK,1946.986806,1599.040905,550.358758,715.1349188,843.6062963,234.0140399,7844.547747,53,11.32075472,3.135550405,650.1316257,0.001134734,0.006086407,0.021452552,0.019321109,0.014863285,66.45,48.09090909,4.098067441,49.76992053,0.001313062,0.015946786
36047027000,BK,9908.974659,3710.801213,522.1627694,9512.189519,1754.561123,723.1326804,17354.38316,62,9.577419355,3.971349003,1729.559486,0,0.015454647,0.001373243,0.03852905,0.017457492,68.9,57.81818182,4.444837188,44.30671019,0.002059702,0.020531376
36047027200,BK,11047.44732,2779.408274,683.4609426,9541.043939,1975.843137,910.3132381,16804.53679,53,7.790566038,2.065398467,1567.999747,0,0.015527836,0.00164179,0.038888062,0.018010959,78.17,56.27272727,7.699150127,76.74751974,0.002059698,0.020531707
36047027300,BK,969.8360266,2873.770955,699.0463363,1107.371689,1039.37951,172.2720617,9235.574112,114,11.78333333,4.865590155,260.1158873,0.001362347,0.006153464,0.020320895,0.015386417,0.013295716,75.73,56.54545455,5.384990297,60.82017734,0.001623452,0.018335899
36047027400,BK,10524.32059,2168.191059,1062.060248,9573.086485,1675.057269,220.4344579,16141.64017,79,9.705063291,3.977014043,1450.391471,0,0.014040776,0.001762971,0.034309919,0.019106935,65.93,59.90909091,6.660272342,71.25411551,0.002036158,0.021783588
36047027600,BK,10180.60942,1330.771802,608.1710094,10347.01636,590.5751277,702.9287772,16394.81573,77,10.50779221,2.818956798,644.1565531,0,0.015031353,0.001926311,0.031070024,0.019061102,75.02,51.81818182,7.83511772,78.10112025,0.002059705,0.020531314
36047027800,BK,11982.95512,890.128371,154.5518167,11752.34118,335.6710106,714.3834353,18198.49072,86,10.51395349,3.841328287,242.1940103,0,0.020382848,0.001850116,0.034990071,0.017041271,77.72,41,6.766130609,67.44536575,0.002059705,0.020531314
36047027900,BK,3650.451886,2636.591684,751.1021123,2619.390588,2899.009225,1115.357563,10428.91562,62,10.94516129,2.727737153,1052.385024,0.000959663,0.007369911,0.021221673,0.01374076,0.009557856,60.77,50.18181818,6.471631418,71.36285455,0.001764349,0.019455522
36047028400,BK,11714.22115,1605.138142,335.1433511,11189.66197,421.438838,1140.387634,18310.64747,68,9.4,2.810056567,346.2162108,0,0.021919446,0.00190275,0.038368039,0.018005943,84.46,54.45454545,7.318131372,72.94775633,0.002059705,0.020531313
36047028501,BK,64.70731588,4154.270862,195.5601777,1531.70921,407.6196128,633.964156,12400.37597,43,15.30465116,4.980483505,750.1653695,0.002958412,0.008892794,0.01415902,0.028802258,0.022292452,78.51,20.09090909,0.824459944,10.30840884,0.001784545,0.022312573
36047028800,BK,10932.12029,2367.18964,322.1232312,10620.86952,451.6094978,1617.36822,18436.06953,69,10.15217391,3.754002127,345.3877282,0,0.021830377,0.001788853,0.039827033,0.018223501,75.6,57.63636364,7.344907693,73.21466498,0.002059705,0.020531314
36047029100,BK,4107.054607,2832.475509,1723.058898,1284.924647,1716.843204,200.0070232,11061.88204,74,12.83918919,3.572835778,1838.431466,0.000676248,0.009229368,0.018137398,0.011857832,0.009101235,62.45,59.72727273,5.164248942,56.94631265,0.001764349,0.019455522
36047029300,BK,3526.862378,3680.252368,1602.948632,909.6866499,2407.857986,1222.153814,10752.38698,97,12.56494845,3.364522045,1561.29247,0.000466783,0.008650235,0.019218328,0.010838305,0.009769903,75.46,65.63636364,5.848816246,64.49505482,0.001764349,0.019455522
